Applied Nodal Loadvector Loadcase      2
  Node     PXX[N]     PYY[N]     PZZ[N]    MXX[Nm]    MYY[Nm]    MZZ[Nm]
 58970       0.00       0.00    -259.22       0.00       0.00       0.00
 58971       0.00       0.00    -184.47       0.00       0.00       0.00
 58972       0.00       0.00    -268.06       0.00       0.00       0.00
 58973       0.00       0.00    -623.57       0.00       0.00       0.00
 58974       0.00       0.00    -239.46       0.00       0.00       0.00
 58975       0.00       0.00    -225.29       0.00       0.00       0.00
 58976       0.00       0.00    -652.56       0.00       0.00       0.00
 58977       0.00       0.00    -237.47       0.00       0.00       0.00
 58978       0.00       0.00    -297.69       0.00       0.00       0.00
 58979       0.00       0.00    -394.40       0.00       0.00       0.00
 58980       0.00       0.00    -405.60       0.00       0.00       0.00
 58981       0.00       0.00   -1070.70       0.00       0.00       0.00
 58982       0.00       0.00    -659.20       0.00       0.00       0.00
 58983       0.00       0.00    -549.90       0.00       0.00       0.00
 58984       0.00       0.00    -663.70       0.00       0.00       0.00
 58985       0.00       0.00   -1227.45       0.00       0.00       0.00
 58986       0.00       0.00    -676.98       0.00       0.00       0.00
 58987       0.00       0.00    -419.08       0.00       0.00       0.00
 58988       0.00       0.00    -435.39       0.00       0.00       0.00
 58989       0.00       0.00    -390.15       0.00       0.00       0.00
 58990       0.00       0.00    -284.92       0.00       0.00       0.00
 58991       0.00       0.00    -747.47       0.00       0.00       0.00
 58992       0.00       0.00    -275.25       0.00       0.00       0.00
 58993       0.00       0.00    -353.01       0.00       0.00       0.00
 58994       0.00       0.00    -917.41       0.00       0.00       0.00
 58995       0.00       0.00   -1012.02       0.00       0.00       0.00
 58996       0.00       0.00    -702.40       0.00       0.00       0.00
 58997       0.00       0.00    -764.83       0.00       0.00       0.00
 58998       0.00       0.00    -355.42       0.00       0.00       0.00
 58999       0.00       0.00    -260.73       0.00       0.00       0.00
 59000       0.00       0.00    -345.81       0.00       0.00       0.00
 59001       0.00       0.00    -520.18       0.00       0.00       0.00
 59002       0.00       0.00    -706.30       0.00       0.00       0.00
 59003       0.00       0.00    -718.08       0.00       0.00       0.00
 59004       0.00       0.00    -357.04       0.00       0.00       0.00
 59005       0.00       0.00    -255.10       0.00       0.00       0.00
 59006       0.00       0.00    -272.56       0.00       0.00       0.00
 59007       0.00       0.00    -103.78       0.00       0.00       0.00
 59008       0.00       0.00    -199.25       0.00       0.00       0.00
 59009       0.00       0.00    -259.95       0.00       0.00       0.00
 59010       0.00       0.00    -209.31       0.00       0.00       0.00
 59011       0.00       0.00    -369.75       0.00       0.00       0.00
 59012       0.00       0.00    -548.96       0.00       0.00       0.00
 59013       0.00       0.00    -583.44       0.00       0.00       0.00
 59014       0.00       0.00    -614.76       0.00       0.00       0.00
 59015       0.00       0.00    -491.77       0.00       0.00       0.00
 59016       0.00       0.00    -647.11       0.00       0.00       0.00
 59017       0.00       0.00    -388.79       0.00       0.00       0.00
 59018       0.00       0.00    -402.74       0.00       0.00       0.00
 59019       0.00       0.00    -433.75       0.00       0.00       0.00
 59020       0.00       0.00    -242.61       0.00       0.00       0.00
 59021       0.00       0.00    -522.30       0.00       0.00       0.00
 59022       0.00       0.00   -1002.68       0.00       0.00       0.00
 59023       0.00       0.00    -593.68       0.00       0.00       0.00
 59024       0.00       0.00    -401.98       0.00       0.00       0.00
 59025       0.00       0.00    -373.19       0.00       0.00       0.00
 59026       0.00       0.00    -183.44       0.00       0.00       0.00
 59027       0.00       0.00    -548.45       0.00       0.00       0.00
 59028       0.00       0.00    -791.57       0.00       0.00       0.00
 59029       0.00       0.00    -226.45       0.00       0.00       0.00
 59030       0.00       0.00    -244.51       0.00       0.00       0.00
 59031       0.00       0.00    -612.21       0.00       0.00       0.00
 59032       0.00       0.00    -805.65       0.00       0.00       0.00
 59033       0.00       0.00    -636.49       0.00       0.00       0.00
 59034       0.00       0.00    -676.67       0.00       0.00       0.00
 59035       0.00       0.00    -354.26       0.00       0.00       0.00
 59036       0.00       0.00    -258.24       0.00       0.00       0.00
 59037       0.00       0.00    -314.22       0.00       0.00       0.00
 59038       0.00       0.00    -244.15       0.00       0.00       0.00
 59039       0.00       0.00    -186.50       0.00       0.00       0.00
 59040       0.00       0.00    -204.45       0.00       0.00       0.00
 59041       0.00       0.00    -434.45       0.00       0.00       0.00
 59042       0.00       0.00    -737.48       0.00       0.00       0.00
 59043       0.00       0.00    -319.87       0.00       0.00       0.00
 59044       0.00       0.00    -846.46       0.00       0.00       0.00
 59045       0.00       0.00    -298.86       0.00       0.00       0.00
 59046       0.00       0.00    -373.74       0.00       0.00       0.00
 59047       0.00       0.00    -398.74       0.00       0.00       0.00
 59048       0.00       0.00    -505.51       0.00       0.00       0.00
 59049       0.00       0.00    -714.93       0.00       0.00       0.00
 59050       0.00       0.00    -188.01       0.00       0.00       0.00
 59051       0.00       0.00    -286.72       0.00       0.00       0.00
 59052       0.00       0.00    -308.00       0.00       0.00       0.00
 59053       0.00       0.00    -461.36       0.00       0.00       0.00
 59054       0.00       0.00    -435.98       0.00       0.00       0.00
 59055       0.00       0.00    -425.25       0.00       0.00       0.00
 59056       0.00       0.00    -363.11       0.00       0.00       0.00
 59057       0.00       0.00    -218.84       0.00       0.00       0.00
 59058       0.00       0.00    -197.30       0.00       0.00       0.00
 59059       0.00       0.00    -470.73       0.00       0.00       0.00
 59060       0.00       0.00    -540.54       0.00       0.00       0.00
 59061       0.00       0.00    -739.36       0.00       0.00       0.00
 59062       0.00       0.00    -473.66       0.00       0.00       0.00
 59063       0.00       0.00    -283.09       0.00       0.00       0.00
 59064       0.00       0.00    -287.34       0.00       0.00       0.00
 59065       0.00       0.00    -322.83       0.00       0.00       0.00
 59066       0.00       0.00    -385.44       0.00       0.00       0.00
 59067       0.00       0.00    -682.50       0.00       0.00       0.00
 59068       0.00       0.00    -393.06       0.00       0.00       0.00
 59069       0.00       0.00    -280.73       0.00       0.00       0.00
 59070       0.00       0.00    -521.52       0.00       0.00       0.00
 59071       0.00       0.00    -510.52       0.00       0.00       0.00
 59072       0.00       0.00    -500.45       0.00       0.00       0.00
 59073       0.00       0.00    -997.15       0.00       0.00       0.00
 59074       0.00       0.00    -927.74       0.00       0.00       0.00
 59075       0.00       0.00   -1006.79       0.00       0.00       0.00
 59076       0.00       0.00    -845.36       0.00       0.00       0.00
 59077       0.00       0.00   -1010.48       0.00       0.00       0.00
 59078       0.00       0.00    -982.72       0.00       0.00       0.00
 59079       0.00       0.00    -846.41       0.00       0.00       0.00
 59080       0.00       0.00   -1068.61       0.00       0.00       0.00
 59081       0.00       0.00   -1059.16       0.00       0.00       0.00
 59082       0.00       0.00    -958.78       0.00       0.00       0.00
 59083       0.00       0.00    -439.03       0.00       0.00       0.00
 59084       0.00       0.00    -990.25       0.00       0.00       0.00
 59085       0.00       0.00    -454.99       0.00       0.00       0.00
 59086       0.00       0.00    -347.09       0.00       0.00       0.00
 59087       0.00       0.00    -275.20       0.00       0.00       0.00
 59088       0.00       0.00    -375.17       0.00       0.00       0.00
 59089       0.00       0.00    -117.67       0.00       0.00       0.00
 59090       0.00       0.00    -135.06       0.00       0.00       0.00
 59091       0.00       0.00     -78.13       0.00       0.00       0.00
 59092       0.00       0.00    -225.02       0.00       0.00       0.00
 59093       0.00       0.00    -310.21       0.00       0.00       0.00
 59094       0.00       0.00    -548.08       0.00       0.00       0.00
 59095       0.00       0.00    -593.39       0.00       0.00       0.00
 59096       0.00       0.00    -482.92       0.00       0.00       0.00
 59097       0.00       0.00    -607.60       0.00       0.00       0.00
 59098       0.00       0.00    -748.70       0.00       0.00       0.00
 59099       0.00       0.00    -993.39       0.00       0.00       0.00
 59100       0.00       0.00    -215.46       0.00       0.00       0.00
 59101       0.00       0.00    -304.28       0.00       0.00       0.00
 59102       0.00       0.00    -337.33       0.00       0.00       0.00
 59103       0.00       0.00    -530.29       0.00       0.00       0.00
 59104       0.00       0.00    -421.15       0.00       0.00       0.00
 59105       0.00       0.00    -835.49       0.00       0.00       0.00
 59106       0.00       0.00    -390.98       0.00       0.00       0.00
 59107       0.00       0.00    -185.70       0.00       0.00       0.00
